cisp,mes,ano,aisp,risp,total
137,10,2017,36,6,0
137,11,2017,36,6,5
137,12,2017,36,6,50
138,1,2017,29,6,0
138,2,2017,29,6,0
138,3,2017,29,6,0
138,4,2017,29,6,0
138,5,2017,29,6,11
138,6,2017,29,6,0
138,7,2017,29,6,0
138,8,2017,29,6,0
138,9,2017,29,6,0
138,10,2017,29,6,0
138,11,2017,29,6,0
138,12,2017,29,6,0
139,1,2017,29,6,0
139,2,2017,29,6,0
139,3,2017,29,6,0
139,4,2017,29,6,0
139,5,2017,29,6,0
139,6,2017,29,6,5
139,7,2017,29,6,0
139,8,2017,29,6,0
139,9,2017,29,6,0
139,10,2017,29,6,0
139,11,2017,29,6,0
139,12,2017,29,6,0
140,1,2017,29,6,4
140,2,2017,29,6,0
140,3,2017,29,6,3
140,4,2017,29,6,0
140,5,2017,29,6,0
140,6,2017,29,6,0
140,7,2017,29,6,6
140,8,2017,29,6,0
140,9,2017,29,6,7
140,10,2017,29,6,13
140,11,2017,29,6,0
140,12,2017,29,6,0
141,1,2017,8,6,4
141,2,2017,8,6,0
141,3,2017,8,6,12
141,4,2017,8,6,0
141,5,2017,8,6,0
141,6,2017,8,6,5
141,7,2017,8,6,20
141,8,2017,8,6,42
141,9,2017,8,6,87
141,10,2017,8,6,22
141,11,2017,8,6,12
141,12,2017,8,6,19
142,1,2017,36,6,0
142,2,2017,36,6,0
142,3,2017,36,6,0
142,4,2017,36,6,0
142,5,2017,36,6,1
142,6,2017,36,6,6
142,7,2017,36,6,5
142,8,2017,36,6,7
142,9,2017,36,6,10
142,10,2017,36,6,1
142,11,2017,36,6,0
142,12,2017,36,6,0
143,1,2017,29,6,91
143,2,2017,29,6,11
143,3,2017,29,6,54
143,4,2017,29,6,56
143,5,2017,29,6,48
143,6,2017,29,6,52
143,7,2017,29,6,59
143,8,2017,29,6,6
143,9,2017,29,6,29
143,10,2017,29,6,14
143,11,2017,29,6,26
143,12,2017,29,6,15
144,1,2017,29,6,3
144,2,2017,29,6,32
144,3,2017,29,6,1
144,4,2017,29,6,29
144,5,2017,29,6,16
144,6,2017,29,6,37
144,7,2017,29,6,0
144,8,2017,29,6,7
144,9,2017,29,6,11
144,10,2017,29,6,15
144,11,2017,29,6,4
144,12,2017,29,6,93
145,1,2017,8,6,16
145,2,2017,8,6,34
145,3,2017,8,6,16
145,4,2017,8,6,30
145,5,2017,8,6,12
145,6,2017,8,6,48
145,7,2017,8,6,6
145,8,2017,8,6,27
145,9,2017,8,6,12
145,10,2017,8,6,10
145,11,2017,8,6,16
145,12,2017,8,6,5
146,1,2017,8,6,362
146,2,2017,8,6,164
146,3,2017,8,6,272
146,4,2017,8,6,114
146,5,2017,8,6,115
146,6,2017,8,6,150
146,7,2017,8,6,279
146,8,2017,8,6,239
146,9,2017,8,6,77
146,10,2017,8,6,85
146,11,2017,8,6,119
146,12,2017,8,6,117
147,1,2017,8,6,0
147,2,2017,8,6,39
147,3,2017,8,6,12
147,4,2017,8,6,89
147,5,2017,8,6,0
147,6,2017,8,6,1
147,7,2017,8,6,5
147,8,2017,8,6,5
147,9,2017,8,6,5
147,10,2017,8,6,0
147,11,2017,8,6,13
147,12,2017,8,6,20
148,1,2017,29,6,0
148,2,2017,29,6,0
148,3,2017,29,6,2
148,4,2017,29,6,0
148,5,2017,29,6,0
148,6,2017,29,6,0
148,7,2017,29,6,2
148,8,2017,29,6,0
148,9,2017,29,6,0
148,10,2017,29,6,0
148,11,2017,29,6,2
148,12,2017,29,6,2
151,1,2017,11,7,81
151,2,2017,11,7,25
151,3,2017,11,7,79
151,4,2017,11,7,52
151,5,2017,11,7,128
151,6,2017,11,7,200
151,7,2017,11,7,213
151,8,2017,11,7,114
151,9,2017,11,7,655
151,10,2017,11,7,124
151,11,2017,11,7,63
151,12,2017,11,7,70
152,1,2017,11,7,0
152,2,2017,11,7,0
152,3,2017,11,7,0
152,4,2017,11,7,0
152,5,2017,11,7,0
152,6,2017,11,7,0
152,7,2017,11,7,0
152,8,2017,11,7,0
152,9,2017,11,7,0
152,10,2017,11,7,10
152,11,2017,11,7,1
152,12,2017,11,7,0
153,1,2017,11,7,350
153,2,2017,11,7,15
153,3,2017,11,7,0
153,4,2017,11,7,96
153,5,2017,11,7,0
153,6,2017,11,7,0
153,7,2017,11,7,5
153,8,2017,11,7,0
153,9,2017,11,7,3
153,10,2017,11,7,0
153,11,2017,11,7,0
153,12,2017,11,7,0
154,1,2017,11,7,5
154,2,2017,11,7,0
154,3,2017,11,7,50
154,4,2017,11,7,6
154,5,2017,11,7,0
154,6,2017,11,7,0
154,7,2017,11,7,12
154,8,2017,11,7,0
154,9,2017,11,7,3
154,10,2017,11,7,42
154,11,2017,11,7,7
154,12,2017,11,7,0
155,1,2017,36,6,11
155,2,2017,36,6,0
155,3,2017,36,6,0
155,4,2017,36,6,0
155,5,2017,36,6,2
155,6,2017,36,6,0
155,7,2017,36,6,0
155,8,2017,36,6,3
155,9,2017,36,6,7
155,10,2017,36,6,0
155,11,2017,36,6,0
155,12,2017,36,6,0
156,1,2017,11,7,19
156,2,2017,11,7,0
156,3,2017,11,7,23
156,4,2017,11,7,0
156,5,2017,11,7,11
156,6,2017,11,7,0
156,7,2017,11,7,10
156,8,2017,11,7,0
156,9,2017,11,7,3
156,10,2017,11,7,52
156,11,2017,11,7,4
156,12,2017,11,7,0
157,1,2017,11,7,5
157,2,2017,11,7,0
157,3,2017,11,7,0
157,4,2017,11,7,0
157,5,2017,11,7,0
157,6,2017,11,7,0
157,7,2017,11,7,0
157,8,2017,11,7,5
157,9,2017,11,7,45
157,10,2017,11,7,0
157,11,2017,11,7,0
157,12,2017,11,7,0
158,1,2017,11,7,0
158,2,2017,11,7,0
158,3,2017,11,7,1
158,4,2017,11,7,0
158,5,2017,11,7,68
158,6,2017,11,7,82
158,7,2017,11,7,8
158,8,2017,11,7,1
158,9,2017,11,7,3
158,10,2017,11,7,0
158,11,2017,11,7,0
158,12,2017,11,7,16
159,1,2017,35,4,95
159,2,2017,35,4,5
159,3,2017,35,4,5
159,4,2017,35,4,44
159,5,2017,35,4,28
159,6,2017,35,4,0
159,7,2017,35,4,6
159,8,2017,35,4,7
159,9,2017,35,4,0
159,10,2017,35,4,94
159,11,2017,35,4,16
159,12,2017,35,4,4
165,1,2017,33,5,6
165,2,2017,33,5,24
165,3,2017,33,5,38
165,4,2017,33,5,40
165,5,2017,33,5,84
165,6,2017,33,5,100
165,7,2017,33,5,83
165,8,2017,33,5,16
165,9,2017,33,5,7
165,10,2017,33,5,19
165,11,2017,33,5,23
165,12,2017,33,5,64
166,1,2017,33,5,55
166,2,2017,33,5,83
166,3,2017,33,5,183
166,4,2017,33,5,415
166,5,2017,33,5,1008
166,6,2017,33,5,109
166,7,2017,33,5,205
166,8,2017,33,5,144
166,9,2017,33,5,157
166,10,2017,33,5,319
166,11,2017,33,5,152
166,12,2017,33,5,159
167,1,2017,33,5,15683
167,2,2017,33,5,44
167,3,2017,33,5,378
167,4,2017,33,5,60
167,5,2017,33,5,4
167,6,2017,33,5,49
167,7,2017,33,5,77
167,8,2017,33,5,140
167,9,2017,33,5,27
167,10,2017,33,5,27
167,11,2017,33,5,3
167,12,2017,33,5,36
168,1,2017,33,5,15
168,2,2017,33,5,0
168,3,2017,33,5,13
168,4,2017,33,5,3
168,5,2017,33,5,18
168,6,2017,33,5,5
168,7,2017,33,5,7
168,8,2017,33,5,0
168,9,2017,33,5,56
168,10,2017,33,5,0
168,11,2017,33,5,9
168,12,2017,33,5,4
1,1,2018,5,1,4
1,2,2018,5,1,2
1,3,2018,5,1,1
1,4,2018,5,1,0
1,5,2018,5,1,0
1,6,2018,5,1,3
1,7,2018,5,1,8
1,8,2018,5,1,4
1,9,2018,5,1,0
1,10,2018,5,1,3
1,11,2018,5,1,4
1,12,2018,5,1,0
4,1,2018,5,1,1
4,2,2018,5,1,0
4,3,2018,5,1,33
4,4,2018,5,1,14
4,5,2018,5,1,40
4,6,2018,5,1,0
4,7,2018,5,1,8
4,8,2018,5,1,32
4,9,2018,5,1,15
4,10,2018,5,1,4
4,11,2018,5,1,45
4,12,2018,5,1,14
5,1,2018,5,1,12
5,2,2018,5,1,12
5,3,2018,5,1,72
5,4,2018,5,1,63
5,5,2018,5,1,4
5,6,2018,5,1,151
5,7,2018,5,1,0
5,8,2018,5,1,22
5,9,2018,5,1,37
5,10,2018,5,1,26
5,11,2018,5,1,0
5,12,2018,5,1,121
6,1,2018,4,1,33
6,2,2018,4,1,0
6,3,2018,4,1,6
6,4,2018,4,1,39
6,5,2018,4,1,43
6,6,2018,4,1,46
6,7,2018,4,1,6
6,8,2018,4,1,38
6,9,2018,4,1,29
6,10,2018,4,1,305
6,11,2018,4,1,11
6,12,2018,4,1,25
7,1,2018,5,1,54
7,2,2018,5,1,0
7,3,2018,5,1,0
7,4,2018,5,1,51
7,5,2018,5,1,178
7,6,2018,5,1,23
7,7,2018,5,1,40
7,8,2018,5,1,0
7,9,2018,5,1,43
7,10,2018,5,1,1
7,11,2018,5,1,2
7,12,2018,5,1,17
9,1,2018,2,1,7
9,2,2018,2,1,44
9,3,2018,2,1,2
9,4,2018,2,1,18
9,5,2018,2,1,26
9,6,2018,2,1,16
9,7,2018,2,1,0
9,8,2018,2,1,2
9,9,2018,2,1,484
9,10,2018,2,1,10
9,11,2018,2,1,17
9,12,2018,2,1,29
10,1,2018,2,1,92
10,2,2018,2,1,29
10,3,2018,2,1,0
10,4,2018,2,1,61
10,5,2018,2,1,27
10,6,2018,2,1,287
10,7,2018,2,1,16
10,8,2018,2,1,40
10,9,2018,2,1,0
10,10,2018,2,1,2
10,11,2018,2,1,0
10,12,2018,2,1,79
11,1,2018,23,1,469
11,2,2018,23,1,30
11,3,2018,23,1,220
11,4,2018,23,1,12
11,5,2018,23,1,143
11,6,2018,23,1,65
11,7,2018,23,1,14
11,8,2018,23,1,14
11,9,2018,23,1,350
11,10,2018,23,1,0
11,11,2018,23,1,0
11,12,2018,23,1,0
12,1,2018,19,1,71
12,2,2018,19,1,32
12,3,2018,19,1,27
12,4,2018,19,1,134
12,5,2018,19,1,265
12,6,2018,19,1,296
12,7,2018,19,1,63
12,8,2018,19,1,34
12,9,2018,19,1,232
12,10,2018,19,1,208
12,11,2018,19,1,208
12,12,2018,19,1,30
13,1,2018,19,1,16
13,2,2018,19,1,9
13,3,2018,19,1,261
13,4,2018,19,1,61
13,5,2018,19,1,112
13,6,2018,19,1,12
13,7,2018,19,1,103
13,8,2018,19,1,0
13,9,2018,19,1,25
13,10,2018,19,1,0
13,11,2018,19,1,1
13,12,2018,19,1,250
14,1,2018,23,1,156
14,2,2018,23,1,0
14,3,2018,23,1,28
14,4,2018,23,1,42
14,5,2018,23,1,10
14,6,2018,23,1,16
14,7,2018,23,1,21
14,8,2018,23,1,49
14,9,2018,23,1,0
14,10,2018,23,1,0
14,11,2018,23,1,0
14,12,2018,23,1,0
15,1,2018,23,1,0
15,2,2018,23,1,192
15,3,2018,23,1,3
15,4,2018,23,1,60
15,5,2018,23,1,30
15,6,2018,23,1,3428
15,7,2018,23,1,10
15,8,2018,23,1,0
15,9,2018,23,1,40
15,10,2018,23,1,7
15,11,2018,23,1,0
15,12,2018,23,1,16
16,1,2018,31,2,133
16,2,2018,31,2,872
16,3,2018,31,2,13
16,4,2018,31,2,70
16,5,2018,31,2,15
16,6,2018,31,2,24
16,7,2018,31,2,507
16,8,2018,31,2,49
16,9,2018,31,2,45
16,10,2018,31,2,23
16,11,2018,31,2,29
16,12,2018,31,2,64
17,1,2018,4,1,87
17,2,2018,4,1,1618
17,3,2018,4,1,142
17,4,2018,4,1,115
17,5,2018,4,1,177
17,6,2018,4,1,111
17,7,2018,4,1,30
17,8,2018,4,1,14
17,9,2018,4,1,5
17,10,2018,4,1,43
17,11,2018,4,1,28
17,12,2018,4,1,61
18,1,2018,6,1,10
18,2,2018,6,1,0
18,3,2018,6,1,38
18,4,2018,6,1,24
18,5,2018,6,1,13
18,6,2018,6,1,0
18,7,2018,6,1,0
18,8,2018,6,1,7
18,9,2018,6,1,71
18,10,2018,6,1,1
18,11,2018,6,1,0
18,12,2018,6,1,13
19,1,2018,6,1,83
19,2,2018,6,1,72
19,3,2018,6,1,10
19,4,2018,6,1,150
19,5,2018,6,1,40
19,6,2018,6,1,4
19,7,2018,6,1,20
19,8,2018,6,1,31
19,9,2018,6,1,4
19,10,2018,6,1,131
19,11,2018,6,1,33
19,12,2018,6,1,2
20,1,2018,6,1,6
20,2,2018,6,1,24
20,3,2018,6,1,103
20,4,2018,6,1,132
20,5,2018,6,1,42
20,6,2018,6,1,86
20,7,2018,6,1,1
20,8,2018,6,1,238
20,9,2018,6,1,9
20,10,2018,6,1,9
20,11,2018,6,1,107
20,12,2018,6,1,24
21,1,2018,22,1,369
21,2,2018,22,1,4
21,3,2018,22,1,36
21,4,2018,22,1,124
21,5,2018,22,1,31
21,6,2018,22,1,916
21,7,2018,22,1,538
21,8,2018,22,1,60
21,9,2018,22,1,286
21,10,2018,22,1,35
21,11,2018,22,1,220
21,12,2018,22,1,38
22,1,2018,16,1,45
22,2,2018,16,1,71
22,3,2018,16,1,80
22,4,2018,16,1,2017
22,5,2018,16,1,58
22,6,2018,16,1,123
22,7,2018,16,1,212
22,8,2018,16,1,3865
22,9,2018,16,1,146
22,10,2018,16,1,80
22,11,2018,16,1,97
22,12,2018,16,1,34
23,1,2018,3,1,1
23,2,2018,3,1,8
23,3,2018,3,1,27
23,4,2018,3,1,22
23,5,2018,3,1,0
23,6,2018,3,1,5
23,7,2018,3,1,52
23,8,2018,3,1,6
23,9,2018,3,1,11
23,10,2018,3,1,4
23,11,2018,3,1,1
23,12,2018,3,1,0
24,1,2018,3,1,7
24,2,2018,3,1,4
24,3,2018,3,1,57
24,4,2018,3,1,34
24,5,2018,3,1,34
24,6,2018,3,1,29
24,7,2018,3,1,17
24,8,2018,3,1,5
24,9,2018,3,1,17
24,10,2018,3,1,2
24,11,2018,3,1,266
24,12,2018,3,1,20
25,1,2018,3,1,81
25,2,2018,3,1,43
25,3,2018,3,1,8
25,4,2018,3,1,66
25,5,2018,3,1,203
25,6,2018,3,1,133
25,7,2018,3,1,72
25,8,2018,3,1,290
25,9,2018,3,1,42
25,10,2018,3,1,23
25,11,2018,3,1,40
25,12,2018,3,1,39
26,1,2018,3,1,42
26,2,2018,3,1,5
26,3,2018,3,1,12
26,4,2018,3,1,36
26,5,2018,3,1,25
26,6,2018,3,1,56
26,7,2018,3,1,0
26,8,2018,3,1,15
26,9,2018,3,1,23
26,10,2018,3,1,24
26,11,2018,3,1,66
26,12,2018,3,1,25
27,1,2018,41,2,6
27,2,2018,41,2,33
27,3,2018,41,2,25
27,4,2018,41,2,24
27,5,2018,41,2,8
27,6,2018,41,2,164
27,7,2018,41,2,59
27,8,2018,41,2,33
27,9,2018,41,2,142
27,10,2018,41,2,140
27,11,2018,41,2,21
27,12,2018,41,2,0
28,1,2018,18,2,2
28,2,2018,18,2,156
28,3,2018,18,2,64
28,4,2018,18,2,148
28,5,2018,18,2,103
28,6,2018,18,2,37
28,7,2018,18,2,41
28,8,2018,18,2,86
28,9,2018,18,2,25
28,10,2018,18,2,222
28,11,2018,18,2,116
28,12,2018,18,2,49
29,1,2018,9,2,22
29,2,2018,9,2,321
29,3,2018,9,2,117
29,4,2018,9,2,61
29,5,2018,9,2,56
29,6,2018,9,2,53
29,7,2018,9,2,101
29,8,2018,9,2,25
29,9,2018,9,2,28
29,10,2018,9,2,64
29,11,2018,9,2,45
29,12,2018,9,2,52
30,1,2018,9,2,34
30,2,2018,9,2,0
30,3,2018,9,2,7
30,4,2018,9,2,77
30,5,2018,9,2,13
30,6,2018,9,2,20
30,7,2018,9,2,80
30,8,2018,9,2,35
30,9,2018,9,2,50
30,10,2018,9,2,62
30,11,2018,9,2,54
30,12,2018,9,2,30
31,1,2018,41,2,14
31,2,2018,41,2,27
31,3,2018,41,2,25
31,4,2018,41,2,55
31,5,2018,41,2,29
31,6,2018,41,2,148
31,7,2018,41,2,111
31,8,2018,41,2,6
31,9,2018,41,2,25
31,10,2018,41,2,11
31,11,2018,41,2,18
31,12,2018,41,2,36
32,1,2018,18,2,511
32,2,2018,18,2,163
32,3,2018,18,2,15
32,4,2018,18,2,194
32,5,2018,18,2,349
32,6,2018,18,2,300
32,7,2018,18,2,147
32,8,2018,18,2,92
32,9,2018,18,2,672
32,10,2018,18,2,118
32,11,2018,18,2,956
32,12,2018,18,2,289
33,1,2018,14,2,59
33,2,2018,14,2,13
33,3,2018,14,2,19
33,4,2018,14,2,93
33,5,2018,14,2,75
33,6,2018,14,2,44
33,7,2018,14,2,107
33,8,2018,14,2,85
33,9,2018,14,2,29
33,10,2018,14,2,55
33,11,2018,14,2,236
33,12,2018,14,2,389
34,1,2018,14,2,170
34,2,2018,14,2,243
34,3,2018,14,2,353
34,4,2018,14,2,308
34,5,2018,14,2,42
34,6,2018,14,2,129
34,7,2018,14,2,125
34,8,2018,14,2,251
34,9,2018,14,2,551
34,10,2018,14,2,237
34,11,2018,14,2,176
34,12,2018,14,2,309
35,1,2018,40,2,119
35,2,2018,40,2,204
35,3,2018,40,2,210
35,4,2018,40,2,1353
35,5,2018,40,2,184
35,6,2018,40,2,367
35,7,2018,40,2,83
35,8,2018,40,2,64
35,9,2018,40,2,167
35,10,2018,40,2,184
35,11,2018,40,2,57
35,12,2018,40,2,303
36,1,2018,27,2,36
36,2,2018,27,2,60
36,3,2018,27,2,202
36,4,2018,27,2,69
36,5,2018,27,2,46
36,6,2018,27,2,83
36,7,2018,27,2,139
36,8,2018,27,2,218
36,9,2018,27,2,17
36,10,2018,27,2,443
36,11,2018,27,2,59
36,12,2018,27,2,22
37,1,2018,17,1,238
37,2,2018,17,1,25
37,3,2018,17,1,38
37,4,2018,17,1,39
37,5,2018,17,1,43
37,6,2018,17,1,27
37,7,2018,17,1,151
37,8,2018,17,1,106
37,9,2018,17,1,49
37,10,2018,17,1,11
37,11,2018,17,1,595
37,12,2018,17,1,837
38,1,2018,16,1,610
38,2,2018,16,1,46
38,3,2018,16,1,70
38,4,2018,16,1,41
38,5,2018,16,1,1275
38,6,2018,16,1,166
38,7,2018,16,1,2039
38,8,2018,16,1,651
38,9,2018,16,1,551
38,10,2018,16,1,903
38,11,2018,16,1,225
38,12,2018,16,1,253
39,1,2018,41,2,98
39,2,2018,41,2,67
39,3,2018,41,2,165
39,4,2018,41,2,718
39,5,2018,41,2,131
39,6,2018,41,2,179
39,7,2018,41,2,45
39,8,2018,41,2,64
39,9,2018,41,2,79
39,10,2018,41,2,114
39,11,2018,41,2,59
39,12,2018,41,2,81
40,1,2018,9,2,40
40,2,2018,9,2,32
40,3,2018,9,2,67
40,4,2018,9,2,39
40,5,2018,9,2,84
40,6,2018,9,2,22
40,7,2018,9,2,15
40,8,2018,9,2,50
40,9,2018,9,2,113
40,10,2018,9,2,57
40,11,2018,9,2,30
40,12,2018,9,2,29
41,1,2018,18,2,12
41,2,2018,18,2,12
41,3,2018,18,2,9
41,4,2018,18,2,150
41,5,2018,18,2,43
41,6,2018,18,2,30
41,7,2018,18,2,22
41,8,2018,18,2,322
41,9,2018,18,2,9
41,10,2018,18,2,3
41,11,2018,18,2,27
41,12,2018,18,2,12
42,1,2018,31,2,27
42,2,2018,31,2,4
42,3,2018,31,2,87
42,4,2018,31,2,33
42,5,2018,31,2,6
42,6,2018,31,2,2
42,7,2018,31,2,42
42,8,2018,31,2,190
42,9,2018,31,2,111
42,10,2018,31,2,80
42,11,2018,31,2,23
42,12,2018,31,2,115
43,1,2018,27,2,0
43,2,2018,27,2,33
43,3,2018,27,2,64
43,4,2018,27,2,30
43,5,2018,27,2,66
43,6,2018,27,2,0
43,7,2018,27,2,0
43,8,2018,27,2,23
43,9,2018,27,2,0
43,10,2018,27,2,39
43,11,2018,27,2,14
43,12,2018,27,2,6
44,1,2018,3,1,401
44,2,2018,3,1,4
44,3,2018,3,1,19
44,4,2018,3,1,43
44,5,2018,3,1,47
44,6,2018,3,1,27
44,7,2018,3,1,0
44,8,2018,3,1,22
44,9,2018,3,1,104
44,10,2018,3,1,112
44,11,2018,3,1,14
44,12,2018,3,1,11
45,1,2018,16,1,0
45,2,2018,16,1,0
45,3,2018,16,1,227
45,4,2018,16,1,5
45,5,2018,16,1,9
45,6,2018,16,1,15
45,7,2018,16,1,41
45,8,2018,16,1,0
45,9,2018,16,1,0
45,10,2018,16,1,3
45,11,2018,16,1,0
45,12,2018,16,1,0
48,1,2018,24,3,529
48,2,2018,24,3,23803
48,3,2018,24,3,0
48,4,2018,24,3,5
48,5,2018,24,3,191
48,6,2018,24,3,7
48,7,2018,24,3,64
48,8,2018,24,3,7744
48,9,2018,24,3,9
48,10,2018,24,3,2313
48,11,2018,24,3,14
48,12,2018,24,3,11
50,1,2018,24,3,22
50,2,2018,24,3,107
50,3,2018,24,3,254
50,4,2018,24,3,209
50,5,2018,24,3,311
50,6,2018,24,3,60
50,7,2018,24,3,125
50,8,2018,24,3,276
50,9,2018,24,3,308
50,10,2018,24,3,91
50,11,2018,24,3,134
50,12,2018,24,3,510
51,1,2018,24,3,12
51,2,2018,24,3,11
51,3,2018,24,3,6
51,4,2018,24,3,31
51,5,2018,24,3,4
51,6,2018,24,3,35
51,7,2018,24,3,3
51,8,2018,24,3,17
51,9,2018,24,3,0
51,10,2018,24,3,10
51,11,2018,24,3,12
51,12,2018,24,3,13
52,1,2018,20,3,98
52,2,2018,20,3,62
52,3,2018,20,3,74
52,4,2018,20,3,67
52,5,2018,20,3,11
52,6,2018,20,3,33
52,7,2018,20,3,89
52,8,2018,20,3,7
52,9,2018,20,3,10
52,10,2018,20,3,52
52,11,2018,20,3,610
52,12,2018,20,3,74
53,1,2018,20,3,33
53,2,2018,20,3,103
53,3,2018,20,3,204
53,4,2018,20,3,59
53,5,2018,20,3,21
53,6,2018,20,3,96
53,7,2018,20,3,23
53,8,2018,20,3,38
53,9,2018,20,3,72
53,10,2018,20,3,67
53,11,2018,20,3,19
53,12,2018,20,3,50
54,1,2018,39,3,92
54,2,2018,39,3,115
54,3,2018,39,3,140
54,4,2018,39,3,128
54,5,2018,39,3,164
54,6,2018,39,3,216
54,7,2018,39,3,192
54,8,2018,39,3,282
54,9,2018,39,3,168
54,10,2018,39,3,177
54,11,2018,39,3,387
54,12,2018,39,3,216
55,1,2018,24,3,61
55,2,2018,24,3,104
55,3,2018,24,3,84
55,4,2018,24,3,43
55,5,2018,24,3,9
55,6,2018,24,3,97
55,7,2018,24,3,87
55,8,2018,24,3,44
55,9,2018,24,3,61
55,10,2018,24,3,29
55,11,2018,24,3,68
55,12,2018,24,3,36
56,1,2018,20,3,165
56,2,2018,20,3,100
56,3,2018,20,3,183
56,4,2018,20,3,122
56,5,2018,20,3,228
56,6,2018,20,3,86
56,7,2018,20,3,41
56,8,2018,20,3,77
56,9,2018,20,3,66
56,10,2018,20,3,115
56,11,2018,20,3,88
56,12,2018,20,3,70
57,1,2018,20,3,10
57,2,2018,20,3,11
57,3,2018,20,3,24
57,4,2018,20,3,26
57,5,2018,20,3,5
57,6,2018,20,3,0
57,7,2018,20,3,36
57,8,2018,20,3,64
57,9,2018,20,3,0
57,10,2018,20,3,7
57,11,2018,20,3,37
57,12,2018,20,3,27
58,1,2018,20,3,38
58,2,2018,20,3,113
58,3,2018,20,3,297
58,4,2018,20,3,246
58,5,2018,20,3,330
58,6,2018,20,3,100
58,7,2018,20,3,26
58,8,2018,20,3,144
58,9,2018,20,3,119
58,10,2018,20,3,158
58,11,2018,20,3,474
58,12,2018,20,3,69
59,1,2018,15,3,98
59,2,2018,15,3,162
59,3,2018,15,3,165
59,4,2018,15,3,144
59,5,2018,15,3,263
59,6,2018,15,3,171
59,7,2018,15,3,131
59,8,2018,15,3,299
59,9,2018,15,3,1512
59,10,2018,15,3,156
59,11,2018,15,3,134
59,12,2018,15,3,148
60,1,2018,15,3,72
60,2,2018,15,3,49
60,3,2018,15,3,134
60,4,2018,15,3,87
60,5,2018,15,3,29
60,6,2018,15,3,36
60,7,2018,15,3,72
60,8,2018,15,3,16
60,9,2018,15,3,151
60,10,2018,15,3,30
60,11,2018,15,3,155
60,12,2018,15,3,44
61,1,2018,15,3,14
61,2,2018,15,3,2
61,3,2018,15,3,1
61,4,2018,15,3,0
61,5,2018,15,3,0
61,6,2018,15,3,1390
61,7,2018,15,3,2
61,8,2018,15,3,12
61,9,2018,15,3,21
61,10,2018,15,3,0
61,11,2018,15,3,43
61,12,2018,15,3,62
62,1,2018,15,3,47
62,2,2018,15,3,16
62,3,2018,15,3,42
62,4,2018,15,3,9
62,5,2018,15,3,62
62,6,2018,15,3,55
62,7,2018,15,3,44
62,8,2018,15,3,106
62,9,2018,15,3,20
62,10,2018,15,3,30
62,11,2018,15,3,24
62,12,2018,15,3,16
63,1,2018,24,3,102
63,2,2018,24,3,54
63,3,2018,24,3,33
63,4,2018,24,3,10
63,5,2018,24,3,61
63,6,2018,24,3,66
63,7,2018,24,3,1285
63,8,2018,24,3,381
63,9,2018,24,3,148
63,10,2018,24,3,170
63,11,2018,24,3,150
63,12,2018,24,3,366
64,1,2018,21,3,189
64,2,2018,21,3,143
64,3,2018,21,3,155
64,4,2018,21,3,179
64,5,2018,21,3,216
64,6,2018,21,3,161
64,7,2018,21,3,64
64,8,2018,21,3,22
64,9,2018,21,3,57
64,10,2018,21,3,43
64,11,2018,21,3,182
64,12,2018,21,3,240
65,1,2018,34,3,31
65,2,2018,34,3,36
65,3,2018,34,3,117
65,4,2018,34,3,87
65,5,2018,34,3,50
65,6,2018,34,3,11
65,7,2018,34,3,27
65,8,2018,34,3,2
65,9,2018,34,3,5
65,10,2018,34,3,68
65,11,2018,34,3,27
65,12,2018,34,3,50
66,1,2018,34,3,89
66,2,2018,34,3,64
66,3,2018,34,3,25
66,4,2018,34,3,20
66,5,2018,34,3,37
66,6,2018,34,3,54
66,7,2018,34,3,0
66,8,2018,34,3,12
66,9,2018,34,3,57
66,10,2018,34,3,4
66,11,2018,34,3,75
66,12,2018,34,3,8
67,1,2018,34,3,0
67,2,2018,34,3,8
67,3,2018,34,3,35
67,4,2018,34,3,0
67,5,2018,34,3,2
67,6,2018,34,3,10
67,7,2018,34,3,1
67,8,2018,34,3,121
67,9,2018,34,3,7
67,10,2018,34,3,31
67,11,2018,34,3,5
67,12,2018,34,3,96
70,1,2018,35,4,2
70,2,2018,35,4,0
70,3,2018,35,4,9
70,4,2018,35,4,4
70,5,2018,35,4,0
70,6,2018,35,4,14
70,7,2018,35,4,0
70,8,2018,35,4,7
70,9,2018,35,4,3
70,10,2018,35,4,0
70,11,2018,35,4,5
70,12,2018,35,4,0
71,1,2018,35,4,68
71,2,2018,35,4,248
71,3,2018,35,4,74
71,4,2018,35,4,123
71,5,2018,35,4,171
71,6,2018,35,4,137
71,7,2018,35,4,269
71,8,2018,35,4,377
71,9,2018,35,4,149
71,10,2018,35,4,126
71,11,2018,35,4,111
71,12,2018,35,4,110
72,1,2018,7,4,93
72,2,2018,7,4,49
72,3,2018,7,4,43
72,4,2018,7,4,66
72,5,2018,7,4,85
72,6,2018,7,4,61
72,7,2018,7,4,134
72,8,2018,7,4,163
72,9,2018,7,4,627
72,10,2018,7,4,170
72,11,2018,7,4,141
72,12,2018,7,4,88
73,1,2018,7,4,51
73,2,2018,7,4,137
73,3,2018,7,4,68
73,4,2018,7,4,17
73,5,2018,7,4,231
73,6,2018,7,4,22
73,7,2018,7,4,81
73,8,2018,7,4,54
73,9,2018,7,4,425
73,10,2018,7,4,46
73,11,2018,7,4,50
73,12,2018,7,4,40
74,1,2018,7,4,113
74,2,2018,7,4,92
74,3,2018,7,4,147
